Timestamp,Date,Employee ID,Location,Department,Reservations - No of Booking Requests Processed ,Reservations - No of Confirmations Updated,Reservations - No of Cancellations ,Reservations - No. of Amendments Made ,Reservations - No of Reconfirmations Made ,Reservations - Remarks ,Taj/Bhutan - No. of Bhutan Air Booking Processed ,Taj/Bhutan - No of Confirmed Bhutan Air Tickets ,Taj/Bhutan - No of Taj Hotels Booking Processed ,Taj/Bhutan - No of Confirmed bookings ,Taj/Bhutan - No of Cancellations ,Taj/Bhutan - No of Amendments made,Taj/Bhutan - No of Reconfirmations made,Taj/Bhutan - Remarks ,Sales Online - No of Enquiries Received ,Sales Online - No of Conversions ,Sales Online - No of Follow‑Ups Taken ,Sales Online - No of Cancellations ,Sales Online - Remarks ,Sales Group - No of Enquiries Received ,Sales Group - No of Conversions Made ,Sales Group - No of Follow‑Ups Taken ,Sales Group - No of Cancellations ,Sales Group - No of Amendments Made ,Sales Group - Remarks ,IT - No of Entries Made ,IT - No. of Amendments Made ,IT - No of Calls/Emails Made ,IT - No of Creatives Made ,IT - Remarks ,HR - Number of Interviews Taken ,HR - Number of Job Offers Extended ,HR - How many Leave Requests Received Today ,HR - Number of Employee Grievances Addressed ,HR - Number of Salary Processing ,HR - Payroll Processing ,HR - Were any Exit Interviews Conducted Today ,HR - Were any Retention Efforts Made (at risk of leaving) ,HR - Remarks ,Accounts - Number of Customer Payments Processed ,Accounts - Number of Tax Filings Prepared/Reviewed ,Accounts - Number of transactions recorded in the accounting system,Accounts - Number of vendor invoices processed,Accounts - Remarks ,Graphic Designer - Give a summary for the day,Others - Give a summary for the day
16/04/2025 19:32:47,16/04/2025,NHL/212,Kolkata,RESERVATION,4,0,0,0,16,"
1 Contact details of the guest given to Maple Residency & 3 contact details given to Lemon Tree - Gangtok.
Booking mail : 3
Siddarth Hotels Booking Confirmation: 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/04/2025 19:41:22,16/04/2025,NHL/123,Kolkata,Bhutan Air Ticket & Taj Hotels,,,,,,,08,04,3,1,1,0,0,"BHUTAN TICKETS : QUERY 11, FLIGHT TIMING CHANGE : 02 / TAJ HOTELS : QUERY 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/04/2025 19:46:06,16/04/2025,NHL/028,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1. Bank Book and Advance sheet update from Bank
2. payment Folloup along with payment acknowledgement of on trip
3. Call and mail sent for TCS declaration and TCS amount.
4. Payment Process ",,
16/04/2025 19:50:36,16/04/2025,NHL/233,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,217,NA,"PURCHASE BOOKED, CASH ENTRY, PREPARING ANNEXURE FOR GSTR3B No. of Entry -97,
BILLS CHECKED & SORTED AS PER STATEMENT, CHECKING OF SALES INVOICE DONE OR NOT, FOLLOW UP MAILS, TDS ENTRY, PREVIOUS PURCHASE RECONCILITION, LEDGER RECONCILITION, CASH VOUCHER FILLING, TAJ COMMISSION UPDATE, TRAVELLING EXP. SHEET CHECKING",,
16/04/2025 19:51:11,16/04/2025,NHL/220,Kolkata,RESERVATION,17,21,0,10,0,"RATE GIVEN AT WHATSAPP, ROOMS HOLDING RELEASED TO HOTELS, AVAILABILITY GIVEN THROUGH WHATSAPP, CONTACT DETAILS SHARED TO HOTELS FOR ONGOING FILES. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/04/2025 19:51:48,16/04/2025,NHL/015,Kolkata,RESERVATION,5,3,1,2,0,"BBM 1615364 SIKKIM BLOSSOM COMPLAIN SOLVED REGARDING EXTRA BED. 4 QUERY RATES GIVEN. HONEYMOON INCLUSIONS DONE AT LEMON TREE GTK AND TOMORROW LEMON TREE HOTEL TOOK RETENTION AS THE GUEST HAVE MISSED THEIR FLIGHT SO i HAVE CONVEINCED HOTEL TO TAKE RETENTION IN CP AS THE BOOKING WAS IN MAP. UNUTILISED ROOM BLOCKING RELEASE STATEMENT SENT TO HOTEL AS PER CUT OFF KINGSWAY, KISA, SIKKIM BLOSSOM,FERN DENZONG, LEMON TREE - GANGTOK, SILVER STAR, MOUNT LUNGTA , QUEEN YARD, ORSINO, SUMI VISTA, YASHSHREE MALL - DARJEELING, SUMI PELLING, YARLAM & YASHSREE LACHUNG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/04/2025 19:57:42,16/04/2025,NHL/191,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,NA,NA,22,"Mayfair follow ups,Magellan statement partially proceeds,Udaan Group March follow ups , Checking each payments , Assisting in doing payments ",,
16/04/2025 19:58:09,16/04/2025,NHL/214,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BHUTAN TDS , TCS CHECK AND MAINTAIN FILES , MAINTAIN FILES OF HOTEL INVOICES AND COMMUNICATE WITH HOTEL FOR INVOICES BY MAIL AND PHONE , RIYA HOLIDAYS ENTRIES IN TALLY , MAIL FOLLOW UP ",,
16/04/2025 19:59:04,16/04/2025,NHL/029,Kolkata,RESERVATION,14,2,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/04/2025 20:03:40,16/04/2025,NHL/260,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,,"Bank Entries	167
Cash	20
Purchase 	22
Invoice no searched and recorded in statement	40
Invoice Sorting and Filing.	",,
16/04/2025 20:15:33,16/04/2025,NHL/007,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,2,15,"CHECKED TDS OF PAYMENT MADE ON 15.04.2025 , SENT PAYMENT  EMAILS TO HOTEL & TRANSPORTERS OF 16.04.2025",,
16/04/2025 20:43:24,16/04/2025,NHL/188,Kolkata,RESERVATION,16,14,2,3,4,TOTAL QUERY 35 DONE ON WHATS...RATE NEGOTIATION AT MAYFAIR GANGTOK DONE RAJ - 1617581 & SOC 1647002(MAYFAIR DARJEELING.SPOKEN WITH MAYFAIR SILIGURI & LAGOON ACCOUNTS TEAM FOR RECONCILATION STATEMENT ACKNOWLEDGEMENT.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/04/2025 22:41:33,16/04/2025,NHL/201,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.1st half working with auditor.
2.after lunch sending payment received acknowledgement has been sent to agent
3.after done the acknowledgement doing data reconcile as per audit procedure..",,
17/04/2025 03:29:45,16/04/2025,NHL/236,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1. Payment Log hotels and transport- 120
2. Update Hotel's rate - Trips 40( all hotels). 
3. Email to hotels for all payments
4. Assist to prepare hotel's and transporter's payment",,
17/04/2025 11:55:22,16/04/2025,NHL/209,Kolkata,Sales(Group),,,,,,,,,,,,,,,,,,,,5,0,15,,10,I GOT 5 NEW ENQUIRIES & DISTRIBUTE 3 TO ARIJIT,,,,,,,,,,,,,,,,,,,,,
17/04/2025 12:03:52,14/04/2025,NHL/238,Kolkata,Sales(Online),,,,,,,,,,,,,,,0,0,0,0,"Started writing content on shopping part of Gangtok
Doing how to register hotel part in Website ",,,,,,,,,,,,,,,,,,,,,,,,,,,
17/04/2025 12:08:58,16/04/2025,NHL/010,Kolkata,IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"Mailer send, Chennai TTF & Pondicherry data update, NTTPL id card design sample, Facebook update, Instagram update. Coordinate with Abhilash from DIB for social media post (19 photograph send)",,,,,,,,,,,,,,,,
17/04/2025 13:04:40,16/04/2025,NHL/178,Kolkata,RESERVATION,6,53,0,3,0,"CHECKED 3 AVAILABILITIES WITH TRIP IDs AND 14 SINGLE HOTELS AVAILABILITIES INCLUDING WHATSAPP GROUP, VERBAL AND ON PAPER. SOLVED A PROBLEM REGARDING JAIN MEAL IN SIKKIM DRJ HOTELS AND SENT A MAIL REGARDING RATE DISCREPENCY.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/04/2025 13:45:31,16/04/2025,NHL/234,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,1,"MAILS READ-650
PAYMENT ACKNOWLEDGED-18
PAYMENT COLLECTED -80 LAKHS
REPLIED TO AGENTS IN MAIL-95
PAYMENT NOTED -80
CALLS ATEND-52
",,
17/04/2025 18:01:41,17/04/2025,NHL/128,Kolkata,IT,,,,,,,,,,,,,,,,,,,,,,,,,,137,,,,Check & arrange OTM data,,,,,,,,,,,,,,,,
17/04/2025 18:52:39,17/04/2025,T5,Kolkata,RESERVATION,2,0,0,0,10,"01:- Guest contact number shared to 3 property.
02:-Checked 2 availability",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/04/2025 18:54:39,17/04/2025,NHL/256,Kolkata,Sales(Online),,,,,,,,,,,,,,,3,1,15,6,"Please find the today's Leads Update below (17-04-25) 
Total Lead Received - 4
Agent - 0
Non Agent - 0

Please find the today's Bhutan Leads Update below (17-04-25)
Total Lead Received - 2
Agent - 1
Non Agent - 1
9821574096 - call not connected

03 Revised done 

Content part started for Bhutan

Broadcast list creation half done ",,,,,,,,,,,,,,,,,,,,,,,,,,,
17/04/2025 18:55:26,17/04/2025,T4,Kolkata,Bhutan Air Ticket & Taj Hotels,,,,,,,0,2,0,0,0,0,0,BHUTAN TICKETS : 2 NEW QUOTATION SENT & 4 REVISED QUOTATION SENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/04/2025 19:02:35,17/04/2025,NHL/247,Kolkata,Sales(Group),,,,,,,,,,,,,,,,,,,,3,0,10,,3,,,,,,,,,,,,,,,,,,,,,,
17/04/2025 19:03:55,17/04/2025,NHL/240,Kolkata,Sales(Online),,,,,,,,,,,,,,,2,0,3,1,"Lead for all state
Total Lead Received - 4
Agent - 2
Non Agent - 2

Lead for Bhutan
Total Lead Received - 2
Agent - 1
Non Agent - 1

",,,,,,,,,,,,,,,,,,,,,,,,,,,
17/04/2025 19:04:22,17/04/2025,NHL/232,Kolkata,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,1,0,0,No,No,"1.Prepare lunch list-43,2.Cash payment voucher for 6 employee,3.Attendance for 89 employee,4.Google sheet checking for daily report submit,5.Advance excel checking ,6.Expenses sheet checking for contractual employee,7.Follow up for Insurance & DBT amount,8.Send a sample for ID card & discussed.9.Send PO for GTPL -60MBPS ,10.Membership form fillup.11.Discuss regarding changes of offer letter.",,,,,,,
17/04/2025 19:19:55,17/04/2025,NHL/220,Kolkata,RESERVATION,12,11,3,2,0,"11 AVAILABILITY CHECK AS PER OPERATOR GIVEN, RATE GIVEN THROUGH WHATSAPP, CONTACT DETAILS GIVEN TO HOTEL, WHATSAPP SENT TO ACCOUNTS TEAM FOR RATE ADJUSTMENT ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/04/2025 19:27:43,17/04/2025,NHL/015,Kolkata,RESERVATION,6,10,0,2,1,RIB 1693508  RATE DONE FOR 8ROOM IN PEERLESS KOLKATA AN BOOKING IS CONFIRMED. 7 AVAILABILITY CHECKED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/04/2025 19:30:23,17/04/2025,NHL/123,Kolkata,Bhutan Air Ticket & Taj Hotels,,,,,,,4,38,1,1,0,0,0,"BHUTAN TICKETS : 11 QUERY, WEB CHECK-IN : 08 / TAJ HOTELS : 07 QUERY ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/04/2025 19:31:36,17/04/2025,NHL/229,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  SINGLE PAYMENT PROCESSING 16TH NO OF TRIPS , EXECUTIVE TOWER KOLKATA BILLS ",NA,NA,NA,"MAIL TO HOTEL (1613293). ARISTA BY AMBITION STATEMENT WORKING,, PAYMNET APPROVAL SIGNATURE FROM CP SIR..",,
17/04/2025 19:32:54,17/04/2025,NHL/218,Kolkata,IT,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,3,,,,,,,,,,,,,,,,,,
17/04/2025 19:38:10,17/04/2025,NHL/191,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,NA,NA,35,"Checking vendor payments hotels/transport , Putting reminders towards Udaan (March'25) , Mayfair (F.Y.24-25) , Preparing Viceroy Drj statement (24-25) , Assisting for payment ,Putting payment details towards transporter.",,
17/04/2025 19:39:24,17/04/2025,NHL/212,Kolkata,RESERVATION,1,0,0,0,15,"Siddarth Hotels: Rate sheet shared to one agent.
Siddarth Hotels Query: 1
Contact details of the guest shared to Maple Residency.
Whatsapp Query replied: 1
Payment follow up for the up-coming bookings of Siddarth Hotels.
Handled service issue against File No. 1312860 to Sinkham Grand - Gangtok
Booking mail sent: 1 File No. 1691574
Handled complaint regarding the room against File No. 995243 to Palm Bliss - Gangtok",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/04/2025 19:43:20,17/04/2025,NHL/029,Kolkata,RESERVATION,16,0,1,6,0,CHECK AVAILABILITY . RATE NEGOTIATE WITH STAERLING. & SHINKHAM GRAND.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/04/2025 19:43:39,17/04/2025,NHL/260,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,,"Bank Entries	177
Cash	24
Purchase 	0
Invoice no searched and recorded in statement	0
Invoice Sorting and Filing.	",,
17/04/2025 19:44:41,17/04/2025,T7,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.Payment update and acknowledgement of last night 
2.chech hold to convert files and updated in software 
3.call received from our operator and agent
4.paymeny follow up (only send mail)
5.payment update in software and acknowledgement 
6.suspence clear.",,
17/04/2025 19:54:36,17/04/2025,NHL/028,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.	Bank Book and Advance sheet update from Bank
2.	Call and mail sent for TCS declaration and TCS amount.
3.	Payment checking 
4.	sent Refund  mail
5.	Payment Process
a.	Registered
b.	Unregistered
",,
17/04/2025 20:04:59,17/04/2025,NHL/214,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BHUTAN TDS , TCS CHECK AND FILE MAINTAIN , 20 HOTELS FOLLOW UP FOR INVOICES , MAIL FOLLOW UP ,  33 MAILS SEND TO AGENT ",,
17/04/2025 20:24:29,17/04/2025,NHL/233,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,150,NA,"PURCHASE BOOKED, CASH ENTRY, PREPARING ANNEXURE FOR GSTR3B, BILLS CHECKED & SORTED AS PER STATEMENT (UDAAN), CHECKING OF SALES INVOICE DONE OR NOT INFORMED BILLING DEPT. TO RAISED THE PENDING BILLS, FOLLOW UP MAILS, TDS ENTRY, PAID MARKING IN SOFTWARE FOR PARKING, BNI LIST UPDATE, TRAVELLING EXP. SHEET CHECKED & VOUCHER FILLING ",,
17/04/2025 20:32:58,17/04/2025,NHL/188,Kolkata,RESERVATION,21,18,0,2,4,47 QUERIES DONE THROUGH WHATS APP...Group Rate revise sent.rate negotiation for MAYFAIR GANGTOK.RATE GIVEN OVER PHONE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/04/2025 20:41:04,17/04/2025,NHL/201,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.data reconcile as per audit procedure 
2.ledger check and refund process
3.multiple phone call receive regarding of booking",,
17/04/2025 22:46:37,15/04/2025,NHL/049,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uncounted ,1,Uncounted ,Uncounted,Preparation and preservation of Audit data.,,
18/04/2025 09:34:22,17/04/2025,NHL/010,Kolkata,IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Mailer send ,,,,,,,,,,,,,,,,
18/04/2025 10:43:13,17/04/2025,NHL/178,Kolkata,RESERVATION,11,41,2,3,0,"CHECKED 5 AVAILABILITIES WITH TRIP IDs AND 17 SINGLE HOTEL AVAILABILITIES INCLUDING WHATSAPP GROUP, VERBAL AND ON PAPER. 
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/04/2025 10:51:56,17/04/2025,NHL/238,Kolkata,Sales(Online),,,,,,,,,,,,,,,0,0,0,0,"Lead Sales Call For Divine Safari 
And content writing  on For Website ",,,,,,,,,,,,,,,,,,,,,,,,,,,
18/04/2025 12:49:48,17/04/2025,NHL/236,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.All Hotel and Transporter's payment logged in software- Approx 200-250
2. All converted hotel's rates checked and update on software. -40 Approx
3. Assist other to prepare hotel's and Transporter's payment- as required
4. Send hotel payment details emails to hotels. - 30 approx",,
18/04/2025 15:02:27,17/04/2025,NHL/209,Kolkata,Sales(Group),,,,,,,,,,,,,,,,,,,,8,0,15,,,I HAVE 8 NEW QUERY TODAY & DISTRIBUTE 4 QUERY TO ARIJIT,,,,,,,,,,,,,,,,,,,,,
18/04/2025 16:52:37,18/04/2025,NHL/233,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,91,NA,"PURCHASE BOOKED, CASH ENTRY, BILLS CHECKED & SORTED AS PER STATEMENT (SUMI GROUP), CHECKING OF SALES INVOICE DONE OR NOT, FOLLOW UP MAILS, TDS ENTRY, TRAVELLING EXP. SHEET CHECKED, ASSISTING GST CONSULTANT IN GSTR3B FILLING OF MARCH 25",,
18/04/2025 17:58:46,18/04/2025,NHL/128,Kolkata,IT,,,,,,,,,,,,,,,,,,,,,,,,,,145,,,,"Check Scanned data & rearranged of OTM, SATTE",,,,,,,,,,,,,,,,
18/04/2025 18:46:39,18/04/2025,T5,Kolkata,RESERVATION,1,0,1,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/04/2025 18:56:49,18/04/2025,T4,Kolkata,Bhutan Air Ticket & Taj Hotels,,,,,,,0,2,0,0,0,0,0,"BHUTAN TICKETS : 1 NEW QUOTATION SENT & 1 REVISED QUOTATION SENT
TAJ HOTELS : 3 NEW QUOTATION SENT & 1 REVISED QUOTATION SENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/04/2025 18:56:52,18/04/2025,NHL/256,Kolkata,Sales(Online),,,,,,,,,,,,,,,2,0,5,0,"Please find the today's Leads Update below (18-04-25)
Total Lead Received - 3
Agent - 2
Non Agent - 1

Please find the today's Bhutan Leads Update below (18-04-25)
Total Lead Received - 2
Agent - 1
Non Agent - 1

Bhutan Content writeup History Part

03 Revised Done 

Broadcast List creation",,,,,,,,,,,,,,,,,,,,,,,,,,,
18/04/2025 18:59:17,18/04/2025,NHL/240,Kolkata,Sales(Online),,,,,,,,,,,,,,,2,0,2,1,"Please find the today's Leads Update below (18-04-25) for Both
Total Lead Received - 3
Agent - 2
Non Agent - 1
7038212368 - call not received (Whatsapp Done)

Please find the today's Bhutan Leads Update below (18-04-25) for Both
Total Lead Received - 2
Agent - 1
Non Agent - 1
9198180002 - As per conversation with him he do not do any enquiry and he is not interested also

Content -

Assam history content review by sanjay sir and did some correction also",,,,,,,,,,,,,,,,,,,,,,,,,,,
18/04/2025 19:00:03,18/04/2025,NHL/232,Kolkata,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,0,1,No,No,"1. Attendance of 89 employees,2. Lunch list prepared for 44 employees,3. Form fill-up for ADTOI membership 4. Discuss the incentive, target, salary & candidate with the director 5. An expenses check for 3 months of one contractual employee 6. Discuss with 6 candidates for the job 7. Birthday list prepared & shared with the vendor for ordering cake 8. Order one laptop 9. Discuss with BDM about printing 10. Send payment confirmation to the vendor 11. Checking the Google sheet for daily work.",,,,,,,
18/04/2025 19:03:35,18/04/2025,NHL/234,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,52,"Mail reads-675
Invoice raised - 52
Calls atend -29
Payment collected -30 lakhs
Payment noted 50 
Mails replied to agents-32
Invoice rectified-4 ",,
18/04/2025 19:15:12,18/04/2025,NHL/247,Kolkata,Sales(Group),,,,,,,,,,,,,,,,,,,,4,0,5,,3,,,,,,,,,,,,,,,,,,,,,,
18/04/2025 19:24:21,18/04/2025,NHL/212,Kolkata,RESERVATION,0,0,0,0,17,"3 Contact details of the guest given to Lemon Tree - Gangtok
Siddarth Hotels Query: 2
Whatsapp Query: 1
Siddarth Hotels Rate Shared: 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/04/2025 19:25:24,18/04/2025,NHL/029,Kolkata,RESERVATION,12,1,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/04/2025 19:30:07,18/04/2025,NHL/123,Kolkata,Bhutan Air Ticket & Taj Hotels,,,,,,,3,6,6,5,0,0,2,"BHUTAN TICKETS : 15 QUERY, / TAJ HOTELS : 11 QUERY ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/04/2025 19:40:07,18/04/2025,NHL/218,Kolkata,IT,,,,,,,,,,,,,,,,,,,,,,,,,,4,,5,,"RATE RECHECK

SUNGAVA RESORT - GTK
GOLDEN CRESCENT - GTK
TENZING'S GLORY - DRJ
HIGHLANDER RETREAT - LACHEN
LACHUNG PRIDE - LACHUNG",,,,,,,,,,,,,,,,
18/04/2025 19:52:06,18/04/2025,NHL/214,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CHECK BHUTAN TDS , TCS AND MAINTAIN DOCUMENTS IN FILES , FOLLOW UP MAILS , 69 INVOICES SEND TO AGENT , 8 HOTELS FOLLOW UP IN MAILS AND BY PHONE .",,
18/04/2025 19:53:41,18/04/2025,NHL/260,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,,"Bank Entries	150
Cash	18
Purchase 	69",,
18/04/2025 20:00:46,18/04/2025,NHL/015,Kolkata,RESERVATION,6,2,0,5,0,BBM 1552622 MOUNT PANDIM CONVEINCED HOTEL NOT TO TAKE RETENTION FOR 19 APRIL AS THE GUEST HAVE AMENDED THE CHECK IN DATE.. 1474545 GREENWOOD GUWAHATI BOUNCED THE ROOM THOUGH HAVE SPOKEN WITH THE HOTEL AND ARRANGED ROOM ON SAME HOTEL TO THE GUEST. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/04/2025 20:02:59,18/04/2025,NHL/188,Kolkata,RESERVATION,21,0,1,2,4,34 QUERIES REVERTED OVER WHATS APP...TODAY NO CONFIRMATION RECEIVED FROM HOTEL DUE TO HOLIDAYS BUT ALL BOOKINGS BLOCKED & PROCESSED.RATE NEGOTION FOR MAYFAIR GANGTOK.04 QUERIES REVERTED OVER PHONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/04/2025 20:11:13,18/04/2025,T7,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.Payment update and acknowledgement of last night.
2.check hold to convert files and updated in software and inform sales person to convert the hold files
3.ledger reconcile 
4.paymeny follow up 
5.payment update in software and acknowledgement 
6.Tds entry 
7.Call received from agent and our sales team",,
18/04/2025 20:34:05,18/04/2025,NHL/007,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,NA,7,8,"TDS CHECKED FOR PAYMENT OF 17.04.2025 , ASSITING COLLEGUE FOR PENDING INVOICES FOLLOW UP & SENDING EMAIL TO THEM  ,  SUBMITTING TO THE TRANSPORT DEPARTMENT A LIST OF PENDING INVOICES FOR PAYMENT FOR F.Y. 2024-25 , SENDING EMAILS TO HOTEL FOR PENDING INVOICES  FOR F.Y.2024-25",,
18/04/2025 20:59:15,18/04/2025,NHL/201,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.followup for payment
2.Ledger check and prepare to process to refund.",,
19/04/2025 10:04:57,18/04/2025,NHL/028,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.	Bank Book and Advance sheet update from Bank
2.	Call and mail sent for TCS declaration and TCS amount.
3.	Payment follow-up for only Bhutan booking
4.	More time communicate with Bhutan office for different issues of Bhutan booking
5.	sent Refund mail
6.	Payment Process
    a.	Registered
    b.	Unregistered
",,
19/04/2025 10:32:56,18/04/2025,NHL/229,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23 NO OF TRIPS SINGLE PAYMENT ARE PROCESSING,NA,NA,NA,"PAYMENT APPROVAL SIGNATUURE FROM VIKRAM DA & CP SIR ALSO SITTING WITH NIRMAL DA FOR PROCCESSING OF PAYMENY......MAIL TO HOTEL(1386434 ,1522961 ,1438190 ,1568941 )",,
19/04/2025 10:36:11,18/04/2025,T8,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Extracted all the resolutions passed by Neptune Tours since incorporation up till 2014- as per records maintained by prabhat ji,,
19/04/2025 15:39:39,18/04/2025,NHL/209,Kolkata,Sales(Group),,,,,,,,,,,,,,,,,,,,4,0,35,,6,TODAY I GOT 4 NEW QUERIES & DISTRIBUTE 02 QUERIES TO ARIJIT,,,,,,,,,,,,,,,,,,,,,
19/04/2025 15:40:57,18/04/2025,NHL/010,Kolkata,IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mailer send, Facebook Update, Instagram Update ",,,,,,,,,,,,,,,,
19/04/2025 15:49:53,18/04/2025,NHL/238,Kolkata,Sales(Online),,,,,,,,,,,,,,,0,0,0,0,"Lead Sales Call For Divine Safari 
Content Writing For Online Website ",,,,,,,,,,,,,,,,,,,,,,,,,,,
19/04/2025 16:10:04,18/04/2025,NHL/178,Kolkata,RESERVATION,4,29,0,5,0,"CHECKED 12 AVAILABILITIES WITH TRIP IDs AND 9 AVAILABILITIES INCLUDING WHATSAPP GROUP, VERBAL AND ON PAPER.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/04/2025 17:58:41,19/04/2025,NHL/128,Kolkata,IT,,,,,,,,,,,,,,,,,,,,,,,,,,130,,,,"Checked & Rearrange SATTE data & Ready Mumbai data as per Dev-da, but not sent as per Prakash Sir",,,,,,,,,,,,,,,,
19/04/2025 18:22:54,18/04/2025,NHL/220,Kolkata,RESERVATION,17,15,2,4,0,"10-12 AVAILABILITY CHECKED, RATES GIVEN THROUGH WHATSAPP, CONTACT DETAILS GIVEN TO HOTELS.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
